REF_DATE,GEO,Sex,Age group,VALUE
2019,Ontario,Males,53 years,101047
2019,Ontario,Males,54 years,106868
2019,Ontario,Males,55 years,109802
2019,Ontario,Males,56 years,109338
2019,Ontario,Males,57 years,105383
2019,Ontario,Males,58 years,104171
2019,Ontario,Males,59 years,101536
2019,Ontario,Males,60 years,97527
2019,Ontario,Males,61 years,95168
2019,Ontario,Males,62 years,91578
2019,Ontario,Males,63 years,87739
2019,Ontario,Males,64 years,85313
2019,Ontario,Males,65 years,80812
2019,Ontario,Males,66 years,77008
2019,Ontario,Males,67 years,73507
2019,Ontario,Males,68 years,71417
2019,Ontario,Males,69 years,68589
2019,Ontario,Males,70 years,67087
2019,Ontario,Males,71 years,66750
2019,Ontario,Males,72 years,66394
2019,Ontario,Males,73 years,54275
2019,Ontario,Males,74 years,49373
2019,Ontario,Males,75 years,47439
2019,Ontario,Males,76 years,44830
2019,Ontario,Males,77 years,40468
2019,Ontario,Males,78 years,37008
2019,Ontario,Males,79 years,34194
2019,Ontario,Males,80 years,32101
2019,Ontario,Males,81 years,29690
2019,Ontario,Males,82 years,26998
2019,Ontario,Males,83 years,25125
2019,Ontario,Males,84 years,22424
2019,Ontario,Males,85 years,19950
2019,Ontario,Males,86 years,18297
2019,Ontario,Males,87 years,16075
2019,Ontario,Males,88 years,14121
2019,Ontario,Males,89 years,11834
2019,Ontario,Males,90 years,9530
2019,Ontario,Males,91 years,7912
2019,Ontario,Males,92 years,6188
2019,Ontario,Males,93 years,4891
2019,Ontario,Males,94 years,3803
2019,Ontario,Males,95 years,2735
2019,Ontario,Males,96 years,1918
2019,Ontario,Males,97 years,1380
2019,Ontario,Males,98 years,949
2019,Ontario,Males,99 years,571
2019,Ontario,Males,100 years and over,700
2019,Ontario,Females,0 years,70965
2019,Ontario,Females,1 year,70138
2019,Ontario,Females,2 years,70256
2019,Ontario,Females,3 years,71121
2019,Ontario,Females,4 years,72065
2019,Ontario,Females,5 years,73224
2019,Ontario,Females,6 years,74181
2019,Ontario,Females,7 years,75394
2019,Ontario,Females,8 years,74989
2019,Ontario,Females,9 years,76816
2019,Ontario,Females,10 years,77313
2019,Ontario,Females,11 years,78665
2019,Ontario,Females,12 years,77652
2019,Ontario,Females,13 years,76329
2019,Ontario,Females,14 years,76704
2019,Ontario,Females,15 years,77945
2019,Ontario,Females,16 years,78294
2019,Ontario,Females,17 years,81001
2019,Ontario,Females,18 years,86927
2019,Ontario,Females,19 years,95191
2019,Ontario,Females,20 years,96604
2019,Ontario,Females,21 years,96561
2019,Ontario,Females,22 years,96689
2019,Ontario,Females,23 years,100974
2019,Ontario,Females,24 years,102513
2019,Ontario,Females,25 years,101311
2019,Ontario,Females,26 years,101075
2019,Ontario,Females,27 years,101611
2019,Ontario,Females,28 years,102498
2019,Ontario,Females,29 years,103303
2019,Ontario,Females,30 years,100798
2019,Ontario,Females,31 years,99174
2019,Ontario,Females,32 years,99391
2019,Ontario,Females,33 years,100516
2019,Ontario,Females,34 years,100674
2019,Ontario,Females,35 years,99298
2019,Ontario,Females,36 years,99026
2019,Ontario,Females,37 years,97499
2019,Ontario,Females,38 years,97323
2019,Ontario,Females,39 years,95804
2019,Ontario,Females,40 years,94876
2019,Ontario,Females,41 years,93350
2019,Ontario,Females,42 years,93812
2019,Ontario,Females,43 years,94559
2019,Ontario,Females,44 years,95312
2019,Ontario,Females,45 years,93892
2019,Ontario,Females,46 years,93624
2019,Ontario,Females,47 years,95393
2019,Ontario,Females,48 years,98629
2019,Ontario,Females,49 years,98134
2019,Ontario,Females,50 years,97256
2019,Ontario,Females,51 years,96284
2019,Ontario,Females,52 years,97015
2019,Ontario,Females,53 years,101623
2019,Ontario,Females,54 years,107952
2019,Ontario,Females,55 years,110069
2019,Ontario,Females,56 years,110017
2019,Ontario,Females,57 years,106718
2019,Ontario,Females,58 years,106808
2019,Ontario,Females,59 years,104252
2019,Ontario,Females,60 years,100650
2019,Ontario,Females,61 years,98225
2019,Ontario,Females,62 years,96330
2019,Ontario,Females,63 years,93290
2019,Ontario,Females,64 years,91941
2019,Ontario,Females,65 years,88179
2019,Ontario,Females,66 years,84278
2019,Ontario,Females,67 years,80636
2019,Ontario,Females,68 years,78004
2019,Ontario,Females,69 years,76217
2019,Ontario,Females,70 years,74532
2019,Ontario,Females,71 years,74774
2019,Ontario,Females,72 years,74311
2019,Ontario,Females,73 years,60988
2019,Ontario,Females,74 years,55941
2019,Ontario,Females,75 years,54176
2019,Ontario,Females,76 years,51778
2019,Ontario,Females,77 years,47531
2019,Ontario,Females,78 years,44784
2019,Ontario,Females,79 years,42111
2019,Ontario,Females,80 years,39953
2019,Ontario,Females,81 years,37188
2019,Ontario,Females,82 years,34369
2019,Ontario,Females,83 years,32783
2019,Ontario,Females,84 years,30506
2019,Ontario,Females,85 years,27893
2019,Ontario,Females,86 years,26367
2019,Ontario,Females,87 years,24308
2019,Ontario,Females,88 years,22582
2019,Ontario,Females,89 years,19869
2019,Ontario,Females,90 years,17083
2019,Ontario,Females,91 years,14952
2019,Ontario,Females,92 years,12755
2019,Ontario,Females,93 years,10718
2019,Ontario,Females,94 years,8843
2019,Ontario,Females,95 years,7229
2019,Ontario,Females,96 years,5675
2019,Ontario,Females,97 years,4234
2019,Ontario,Females,98 years,2972
2019,Ontario,Females,99 years,2038
2019,Ontario,Females,100 years and over,3062
2019,Manitoba,Both sexes,0 years,17350
2019,Manitoba,Both sexes,1 year,17126
2019,Manitoba,Both sexes,2 years,17031
2019,Manitoba,Both sexes,3 years,17150
2019,Manitoba,Both sexes,4 years,17527
2019,Manitoba,Both sexes,5 years,17758
2019,Manitoba,Both sexes,6 years,17886
2019,Manitoba,Both sexes,7 years,17611
2019,Manitoba,Both sexes,8 years,17497
2019,Manitoba,Both sexes,9 years,17721
2019,Manitoba,Both sexes,10 years,17602
2019,Manitoba,Both sexes,11 years,17339
2019,Manitoba,Both sexes,12 years,16916
2019,Manitoba,Both sexes,13 years,16494
2019,Manitoba,Both sexes,14 years,16104
2019,Manitoba,Both sexes,15 years,16467
2019,Manitoba,Both sexes,16 years,16441
2019,Manitoba,Both sexes,17 years,16949
2019,Manitoba,Both sexes,18 years,18135
2019,Manitoba,Both sexes,19 years,19842
2019,Manitoba,Both sexes,20 years,19853
2019,Manitoba,Both sexes,21 years,19288
2019,Manitoba,Both sexes,22 years,18835
2019,Manitoba,Both sexes,23 years,19093
2019,Manitoba,Both sexes,24 years,19388
2019,Manitoba,Both sexes,25 years,19621
2019,Manitoba,Both sexes,26 years,19492
2019,Manitoba,Both sexes,27 years,19751
2019,Manitoba,Both sexes,28 years,19922
2019,Manitoba,Both sexes,29 years,20140
2019,Manitoba,Both sexes,30 years,19576
2019,Manitoba,Both sexes,31 years,19272
2019,Manitoba,Both sexes,32 years,19430
2019,Manitoba,Both sexes,33 years,19776
2019,Manitoba,Both sexes,34 years,19423
2019,Manitoba,Both sexes,35 years,19376
2019,Manitoba,Both sexes,36 years,18751
2019,Manitoba,Both sexes,37 years,18628
2019,Manitoba,Both sexes,38 years,18459
2019,Manitoba,Both sexes,39 years,18034
2019,Manitoba,Both sexes,40 years,17453
2019,Manitoba,Both sexes,41 years,17260
2019,Manitoba,Both sexes,42 years,16946
2019,Manitoba,Both sexes,43 years,17027
2019,Manitoba,Both sexes,44 years,16799
2019,Manitoba,Both sexes,45 years,16408
2019,Manitoba,Both sexes,46 years,16315
2019,Manitoba,Both sexes,47 years,16505
2019,Manitoba,Both sexes,48 years,16671
2019,Manitoba,Both sexes,49 years,16541
2019,Manitoba,Both sexes,50 years,15974
2019,Manitoba,Both sexes,51 years,15748
2019,Manitoba,Both sexes,52 years,15731
2019,Manitoba,Both sexes,53 years,16604
2019,Manitoba,Both sexes,54 years,17768
2019,Manitoba,Both sexes,55 years,18159
2019,Manitoba,Both sexes,56 years,18211
2019,Manitoba,Both sexes,57 years,18175
2019,Manitoba,Both sexes,58 years,18198
2019,Manitoba,Both sexes,59 years,17927
2019,Manitoba,Both sexes,60 years,17040
2019,Manitoba,Both sexes,61 years,16702
2019,Manitoba,Both sexes,62 years,16337
2019,Manitoba,Both sexes,63 years,15832
2019,Manitoba,Both sexes,64 years,15764
2019,Manitoba,Both sexes,65 years,15168
2019,Manitoba,Both sexes,66 years,14312
2019,Manitoba,Both sexes,67 years,13568
2019,Manitoba,Both sexes,68 years,12965
2019,Manitoba,Both sexes,69 years,12676
2019,Manitoba,Both sexes,70 years,12139
2019,Manitoba,Both sexes,71 years,11928
2019,Manitoba,Both sexes,72 years,11643
2019,Manitoba,Both sexes,73 years,9784
2019,Manitoba,Both sexes,74 years,8822
2019,Manitoba,Both sexes,75 years,8466
2019,Manitoba,Both sexes,76 years,8043
2019,Manitoba,Both sexes,77 years,7186
2019,Manitoba,Both sexes,78 years,6916
2019,Manitoba,Both sexes,79 years,6196
2019,Manitoba,Both sexes,80 years,5823
2019,Manitoba,Both sexes,81 years,5479
2019,Manitoba,Both sexes,82 years,4943
2019,Manitoba,Both sexes,83 years,4776
2019,Manitoba,Both sexes,84 years,4317
2019,Manitoba,Both sexes,85 years,3936
2019,Manitoba,Both sexes,86 years,3689
2019,Manitoba,Both sexes,87 years,3443
2019,Manitoba,Both sexes,88 years,3003
2019,Manitoba,Both sexes,89 years,2789
2019,Manitoba,Both sexes,90 years,2370
2019,Manitoba,Both sexes,91 years,2117
2019,Manitoba,Both sexes,92 years,1692
2019,Manitoba,Both sexes,93 years,1413
2019,Manitoba,Both sexes,94 years,1173
2019,Manitoba,Both sexes,95 years,958
2019,Manitoba,Both sexes,96 years,751
2019,Manitoba,Both sexes,97 years,588
2019,Manitoba,Both sexes,98 years,437
2019,Manitoba,Both sexes,99 years,286
2019,Manitoba,Both sexes,100 years and over,521
2019,Manitoba,Males,0 years,8850
2019,Manitoba,Males,1 year,8719
2019,Manitoba,Males,2 years,8708
2019,Manitoba,Males,3 years,8779
2019,Manitoba,Males,4 years,9052
2019,Manitoba,Males,5 years,9147
2019,Manitoba,Males,6 years,9197
2019,Manitoba,Males,7 years,8978
2019,Manitoba,Males,8 years,8960
2019,Manitoba,Males,9 years,8955
2019,Manitoba,Males,10 years,8869
2019,Manitoba,Males,11 years,8772
2019,Manitoba,Males,12 years,8467
2019,Manitoba,Males,13 years,8305
2019,Manitoba,Males,14 years,8163
2019,Manitoba,Males,15 years,8259
2019,Manitoba,Males,16 years,8447
2019,Manitoba,Males,17 years,8764
2019,Manitoba,Males,18 years,9404
2019,Manitoba,Males,19 years,10427
2019,Manitoba,Males,20 years,10559
2019,Manitoba,Males,21 years,10198
2019,Manitoba,Males,22 years,9954
2019,Manitoba,Males,23 years,10025
2019,Manitoba,Males,24 years,10174
2019,Manitoba,Males,25 years,10351
2019,Manitoba,Males,26 years,10130
2019,Manitoba,Males,27 years,10188
2019,Manitoba,Males,28 years,10199
2019,Manitoba,Males,29 years,10383
2019,Manitoba,Males,30 years,10045
2019,Manitoba,Males,31 years,9665
2019,Manitoba,Males,32 years,9913
2019,Manitoba,Males,33 years,9984
2019,Manitoba,Males,34 years,9725
2019,Manitoba,Males,35 years,9679
2019,Manitoba,Males,36 years,9400
2019,Manitoba,Males,37 years,9290
2019,Manitoba,Males,38 years,9245
2019,Manitoba,Males,39 years,9016
2019,Manitoba,Males,40 years,8758
2019,Manitoba,Males,41 years,8677
2019,Manitoba,Males,42 years,8421
2019,Manitoba,Males,43 years,8653
2019,Manitoba,Males,44 years,8574
2019,Manitoba,Males,45 years,8324
2019,Manitoba,Males,46 years,8269
2019,Manitoba,Males,47 years,8281
2019,Manitoba,Males,48 years,8303
2019,Manitoba,Males,49 years,8189
2019,Manitoba,Males,50 years,7934
2019,Manitoba,Males,51 years,7828
2019,Manitoba,Males,52 years,7740
2019,Manitoba,Males,53 years,8238
2019,Manitoba,Males,54 years,8749
2019,Manitoba,Males,55 years,9028
2019,Manitoba,Males,56 years,9045
2019,Manitoba,Males,57 years,9025
2019,Manitoba,Males,58 years,9064
2019,Manitoba,Males,59 years,8979
2019,Manitoba,Males,60 years,8526
2019,Manitoba,Males,61 years,8238
2019,Manitoba,Males,62 years,8099
2019,Manitoba,Males,63 years,7921
2019,Manitoba,Males,64 years,7829
2019,Manitoba,Males,65 years,7479
2019,Manitoba,Males,66 years,6940
2019,Manitoba,Males,67 years,6664
2019,Manitoba,Males,68 years,6267
2019,Manitoba,Males,69 years,6200
2019,Manitoba,Males,70 years,5877
2019,Manitoba,Males,71 years,5698
2019,Manitoba,Males,72 years,5624
2019,Manitoba,Males,73 years,4637
2019,Manitoba,Males,74 years,4299
2019,Manitoba,Males,75 years,4105
2019,Manitoba,Males,76 years,3773
2019,Manitoba,Males,77 years,3347
2019,Manitoba,Males,78 years,3149
2019,Manitoba,Males,79 years,2839
2019,Manitoba,Males,80 years,2616
2019,Manitoba,Males,81 years,2441
2019,Manitoba,Males,82 years,2177
2019,Manitoba,Males,83 years,2037
2019,Manitoba,Males,84 years,1821
2019,Manitoba,Males,85 years,1648
2019,Manitoba,Males,86 years,1486
2019,Manitoba,Males,87 years,1323
2019,Manitoba,Males,88 years,1092
2019,Manitoba,Males,89 years,1001
2019,Manitoba,Males,90 years,821
2019,Manitoba,Males,91 years,721
2019,Manitoba,Males,92 years,522
2019,Manitoba,Males,93 years,405
2019,Manitoba,Males,94 years,339
2019,Manitoba,Males,95 years,231
2019,Manitoba,Males,96 years,167
2019,Manitoba,Males,97 years,136
2019,Manitoba,Males,98 years,92
2019,Manitoba,Males,99 years,59
2019,Manitoba,Males,100 years and over,103
2019,Manitoba,Females,0 years,8500
2019,Manitoba,Females,1 year,8407
2019,Manitoba,Females,2 years,8323
2019,Manitoba,Females,3 years,8371
2019,Manitoba,Females,4 years,8475
2019,Manitoba,Females,5 years,8611
2019,Manitoba,Females,6 years,8689
2019,Manitoba,Females,7 years,8633
2019,Manitoba,Females,8 years,8537
2019,Manitoba,Females,9 years,8766
2019,Manitoba,Females,10 years,8733
2019,Manitoba,Females,11 years,8567
2019,Manitoba,Females,12 years,8449
2019,Manitoba,Females,13 years,8189
2019,Manitoba,Females,14 years,7941
2019,Manitoba,Females,15 years,8208
2019,Manitoba,Females,16 years,7994
2019,Manitoba,Females,17 years,8185
2019,Manitoba,Females,18 years,8731
2019,Manitoba,Females,19 years,9415
2019,Manitoba,Females,20 years,9294
2019,Manitoba,Females,21 years,9090
2019,Manitoba,Females,22 years,8881
2019,Manitoba,Females,23 years,9068
2019,Manitoba,Females,24 years,9214
2019,Manitoba,Females,25 years,9270
2019,Manitoba,Females,26 years,9362
2019,Manitoba,Females,27 years,9563
2019,Manitoba,Females,28 years,9723
2019,Manitoba,Females,29 years,9757
2019,Manitoba,Females,30 years,9531
2019,Manitoba,Females,31 years,9607
2019,Manitoba,Females,32 years,9517
2019,Manitoba,Females,33 years,9792
2019,Manitoba,Females,34 years,9698
2019,Manitoba,Females,35 years,9697
2019,Manitoba,Females,36 years,9351
2019,Manitoba,Females,37 years,9338
2019,Manitoba,Females,38 years,9214
2019,Manitoba,Females,39 years,9018
2019,Manitoba,Females,40 years,8695
2019,Manitoba,Females,41 years,8583
2019,Manitoba,Females,42 years,8525
2019,Manitoba,Females,43 years,8374
2019,Manitoba,Females,44 years,8225
2019,Manitoba,Females,45 years,8084
2019,Manitoba,Females,46 years,8046
2019,Manitoba,Females,47 years,8224
2019,Manitoba,Females,48 years,8368
2019,Manitoba,Females,49 years,8352
2019,Manitoba,Females,50 years,8040
2019,Manitoba,Females,51 years,7920
2019,Manitoba,Females,52 years,7991
2019,Manitoba,Females,53 years,8366
2019,Manitoba,Females,54 years,9019
2019,Manitoba,Females,55 years,9131
2019,Manitoba,Females,56 years,9166
2019,Manitoba,Females,57 years,9150
2019,Manitoba,Females,58 years,9134
2019,Manitoba,Females,59 years,8948
2019,Manitoba,Females,60 years,8514
2019,Manitoba,Females,61 years,8464
2019,Manitoba,Females,62 years,8238
2019,Manitoba,Females,63 years,7911
2019,Manitoba,Females,64 years,7935
2019,Manitoba,Females,65 years,7689
2019,Manitoba,Females,66 years,7372
2019,Manitoba,Females,67 years,6904
2019,Manitoba,Females,68 years,6698
2019,Manitoba,Females,69 years,6476
2019,Manitoba,Females,70 years,6262
2019,Manitoba,Females,71 years,6230
2019,Manitoba,Females,72 years,6019
2019,Manitoba,Females,73 years,5147
2019,Manitoba,Females,74 years,4523
2019,Manitoba,Females,75 years,4361
2019,Manitoba,Females,76 years,4270
2019,Manitoba,Females,77 years,3839
2019,Manitoba,Females,78 years,3767
2019,Manitoba,Females,79 years,3357
2019,Manitoba,Females,80 years,3207
2019,Manitoba,Females,81 years,3038
2019,Manitoba,Females,82 years,2766
2019,Manitoba,Females,83 years,2739
2019,Manitoba,Females,84 years,2496
2019,Manitoba,Females,85 years,2288
2019,Manitoba,Females,86 years,2203
2019,Manitoba,Females,87 years,2120
2019,Manitoba,Females,88 years,1911
2019,Manitoba,Females,89 years,1788
2019,Manitoba,Females,90 years,1549
2019,Manitoba,Females,91 years,1396
2019,Manitoba,Females,92 years,1170
2019,Manitoba,Females,93 years,1008
2019,Manitoba,Females,94 years,834
2019,Manitoba,Females,95 years,727
2019,Manitoba,Females,96 years,584
2019,Manitoba,Females,97 years,452
2019,Manitoba,Females,98 years,345
2019,Manitoba,Females,99 years,227
2019,Manitoba,Females,100 years and over,418
2019,Saskatchewan,Both sexes,0 years,15341
2019,Saskatchewan,Both sexes,1 year,15385
2019,Saskatchewan,Both sexes,2 years,15474
2019,Saskatchewan,Both sexes,3 years,15634
2019,Saskatchewan,Both sexes,4 years,15679
2019,Saskatchewan,Both sexes,5 years,15720
2019,Saskatchewan,Both sexes,6 years,15566
2019,Saskatchewan,Both sexes,7 years,15459
2019,Saskatchewan,Both sexes,8 years,15654
2019,Saskatchewan,Both sexes,9 years,15680
2019,Saskatchewan,Both sexes,10 years,15642
2019,Saskatchewan,Both sexes,11 years,15540
2019,Saskatchewan,Both sexes,12 years,14820
2019,Saskatchewan,Both sexes,13 years,14526
2019,Saskatchewan,Both sexes,14 years,14063
2019,Saskatchewan,Both sexes,15 years,14293
2019,Saskatchewan,Both sexes,16 years,13933
2019,Saskatchewan,Both sexes,17 years,13909
2019,Saskatchewan,Both sexes,18 years,14352
2019,Saskatchewan,Both sexes,19 years,15188
2019,Saskatchewan,Both sexes,20 years,15030
2019,Saskatchewan,Both sexes,21 years,14809
2019,Saskatchewan,Both sexes,22 years,15004
2019,Saskatchewan,Both sexes,23 years,15042
2019,Saskatchewan,Both sexes,24 years,15307
2019,Saskatchewan,Both sexes,25 years,15665
2019,Saskatchewan,Both sexes,26 years,15791
